Name,Id,Type,Defense,MagicResist,IconIdx,Quality,BasePrice,PriceRate,HairSettingF,HairSettingM,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,MeshFemale,MeshMale,StlKey,DisplayName,Description
cap_410,410,121,16,7,118,24,2400,0,LCAP032,2,31,32,,,0,0,0,0,39,10,227,/Game/Characters/Modular/Female/cap_410/cap_410/SkeletalMeshes/cap_410,/Game/Characters/Modular/Male/cap_410/cap_410/SkeletalMeshes/cap_410,LCAP032,Iron Helm,A blue helm with a giant horn on each side.
cap_411,411,121,17,8,118,28,2400,0,LCAP032,2,31,36,,,0,0,0,0,44,10,227,/Game/Characters/Modular/Female/cap_411/cap_411/SkeletalMeshes/cap_411,/Game/Characters/Modular/Male/cap_411/cap_411/SkeletalMeshes/cap_411,LCAP032,Iron Helm,A blue helm with a giant horn on each side.
cap_412,412,121,20,10,118,33,2400,0,LCAP032,2,31,41,,,0,0,0,0,49,10,227,/Game/Characters/Modular/Female/cap_412/cap_412/SkeletalMeshes/cap_412,/Game/Characters/Modular/Male/cap_412/cap_412/SkeletalMeshes/cap_412,LCAP032,Iron Helm,A blue helm with a giant horn on each side.
cap_413,413,121,21,11,118,36,2400,0,LCAP032,2,31,44,,,0,0,0,0,52,10,227,/Game/Characters/Modular/Female/cap_413/cap_413/SkeletalMeshes/cap_413,/Game/Characters/Modular/Male/cap_413/cap_413/SkeletalMeshes/cap_413,LCAP032,Iron Helm,A blue helm with a giant horn on each side.
cap_414,414,121,17,7,119,24,5400,0,LCAP033,2,31,53,,,0,0,0,0,37,10,227,/Game/Characters/Modular/Female/cap_414/cap_414/SkeletalMeshes/cap_414,/Game/Characters/Modular/Male/cap_414/cap_414/SkeletalMeshes/cap_414,LCAP033,Trunket Helm,A helm that is very efficient in protecting its wearer???s head from great impact because of its heavy weight.
cap_415,415,121,18,8,119,24,5400,0,LCAP033,2,31,55,,,0,0,0,0,38,10,227,/Game/Characters/Modular/Female/cap_415/cap_415/SkeletalMeshes/cap_415,/Game/Characters/Modular/Male/cap_415/cap_415/SkeletalMeshes/cap_415,LCAP033,Trunket Helm,A helm that is very efficient in protecting its wearer???s head from great impact because of its heavy weight.
cap_416,416,121,20,9,119,24,5400,0,LCAP033,2,31,58,,,0,0,0,0,38,10,227,/Game/Characters/Modular/Female/cap_416/cap_416/SkeletalMeshes/cap_416,/Game/Characters/Modular/Male/cap_416/cap_416/SkeletalMeshes/cap_416,LCAP033,Trunket Helm,A helm that is very efficient in protecting its wearer???s head from great impact because of its heavy weight.
cap_417,417,121,20,10,119,30,5400,0,LCAP033,2,31,52,,,0,0,0,0,41,10,227,/Game/Characters/Modular/Female/cap_417/cap_417/SkeletalMeshes/cap_417,/Game/Characters/Modular/Male/cap_417/cap_417/SkeletalMeshes/cap_417,LCAP033,Trunket Helm,A helm that is very efficient in protecting its wearer???s head from great impact because of its heavy weight.
cap_418,418,121,22,11,119,34,5400,0,LCAP033,2,31,56,,,0,0,0,0,46,10,227,/Game/Characters/Modular/Female/cap_418/cap_418/SkeletalMeshes/cap_418,/Game/Characters/Modular/Male/cap_418/cap_418/SkeletalMeshes/cap_418,LCAP033,Trunket Helm,A helm that is very efficient in protecting its wearer???s head from great impact because of its heavy weight.
cap_419,419,121,25,13,119,39,5400,0,LCAP033,2,31,61,,,0,0,0,0,51,10,227,/Game/Characters/Modular/Female/cap_419/cap_419/SkeletalMeshes/cap_419,/Game/Characters/Modular/Male/cap_419/cap_419/SkeletalMeshes/cap_419,LCAP033,Trunket Helm,A helm that is very efficient in protecting its wearer???s head from great impact because of its heavy weight.
cap_420,420,121,27,14,119,42,5400,0,LCAP033,2,31,64,,,0,0,0,0,54,10,227,/Game/Characters/Modular/Female/cap_420/cap_420/SkeletalMeshes/cap_420,/Game/Characters/Modular/Male/cap_420/cap_420/SkeletalMeshes/cap_420,LCAP033,Trunket Helm,A helm that is very efficient in protecting its wearer???s head from great impact because of its heavy weight.
cap_421,421,121,23,10,120,29,11150,0,LCAP034,2,31,73,,,0,0,0,0,39,10,227,/Game/Characters/Modular/Female/cap_421/cap_421/SkeletalMeshes/cap_421,/Game/Characters/Modular/Male/cap_421/cap_421/SkeletalMeshes/cap_421,LCAP034,Chrome Helm,"A light, yet surprisingly sturdy helm forged out of a rare metal."
cap_422,422,121,24,11,120,29,11150,0,LCAP034,2,31,75,,,0,0,0,0,40,10,227,/Game/Characters/Modular/Female/cap_422/cap_422/SkeletalMeshes/cap_422,/Game/Characters/Modular/Male/cap_422/cap_422/SkeletalMeshes/cap_422,LCAP034,Chrome Helm,"A light, yet surprisingly sturdy helm forged out of a rare metal."
cap_423,423,121,25,12,120,29,11150,0,LCAP034,2,31,78,,,0,0,0,0,40,10,227,/Game/Characters/Modular/Female/cap_423/cap_423/SkeletalMeshes/cap_423,/Game/Characters/Modular/Male/cap_423/cap_423/SkeletalMeshes/cap_423,LCAP034,Chrome Helm,"A light, yet surprisingly sturdy helm forged out of a rare metal."
cap_424,424,121,26,13,120,35,11150,0,LCAP034,2,31,72,,,0,0,0,0,43,10,227,/Game/Characters/Modular/Female/cap_424/cap_424/SkeletalMeshes/cap_424,/Game/Characters/Modular/Male/cap_424/cap_424/SkeletalMeshes/cap_424,LCAP034,Chrome Helm,"A light, yet surprisingly sturdy helm forged out of a rare metal."
cap_425,425,121,29,15,120,39,11150,0,LCAP034,2,31,76,,,0,0,0,0,48,10,227,/Game/Characters/Modular/Female/cap_425/cap_425/SkeletalMeshes/cap_425,/Game/Characters/Modular/Male/cap_425/cap_425/SkeletalMeshes/cap_425,LCAP034,Chrome Helm,"A light, yet surprisingly sturdy helm forged out of a rare metal."
cap_426,426,121,32,17,120,44,11150,0,LCAP034,2,31,81,,,0,0,0,0,53,10,227,/Game/Characters/Modular/Female/cap_426/cap_426/SkeletalMeshes/cap_426,/Game/Characters/Modular/Male/cap_426/cap_426/SkeletalMeshes/cap_426,LCAP034,Chrome Helm,"A light, yet surprisingly sturdy helm forged out of a rare metal."
cap_427,427,121,34,18,120,47,11150,0,LCAP034,2,31,84,,,0,0,0,0,56,10,227,/Game/Characters/Modular/Female/cap_427/cap_427/SkeletalMeshes/cap_427,/Game/Characters/Modular/Male/cap_427/cap_427/SkeletalMeshes/cap_427,LCAP034,Chrome Helm,"A light, yet surprisingly sturdy helm forged out of a rare metal."
cap_428,428,121,28,12,121,34,19600,0,LCAP035,2,31,91,,,0,0,0,0,41,10,227,/Game/Characters/Modular/Female/cap_428/cap_428/SkeletalMeshes/cap_428,/Game/Characters/Modular/Male/cap_428/cap_428/SkeletalMeshes/cap_428,LCAP035,Mighty Helm,"A lightweight, yet stout helm which efficiently protects its wearer from great impact."
cap_429,429,121,29,13,121,34,19600,0,LCAP035,2,31,93,,,0,0,0,0,41,10,227,/Game/Characters/Modular/Female/cap_429/cap_429/SkeletalMeshes/cap_429,/Game/Characters/Modular/Male/cap_429/cap_429/SkeletalMeshes/cap_429,LCAP035,Mighty Helm,"A lightweight, yet stout helm which efficiently protects its wearer from great impact."
cap_430,430,121,31,14,121,34,19600,0,LCAP035,2,31,96,,,0,0,0,0,42,10,227,/Game/Characters/Modular/Female/cap_430/cap_430/SkeletalMeshes/cap_430,/Game/Characters/Modular/Male/cap_430/cap_430/SkeletalMeshes/cap_430,LCAP035,Mighty Helm,"A lightweight, yet stout helm which efficiently protects its wearer from great impact."
cap_431,431,121,32,16,121,40,19600,0,LCAP035,2,31,90,,,0,0,0,0,45,10,227,/Game/Characters/Modular/Female/cap_431/cap_431/SkeletalMeshes/cap_431,/Game/Characters/Modular/Male/cap_431/cap_431/SkeletalMeshes/cap_431,LCAP035,Mighty Helm,"A lightweight, yet stout helm which efficiently protects its wearer from great impact."
cap_432,432,121,35,18,121,44,19600,0,LCAP035,2,31,94,,,0,0,0,0,49,10,227,/Game/Characters/Modular/Female/cap_432/cap_432/SkeletalMeshes/cap_432,/Game/Characters/Modular/Male/cap_432/cap_432/SkeletalMeshes/cap_432,LCAP035,Mighty Helm,"A lightweight, yet stout helm which efficiently protects its wearer from great impact."
cap_433,433,121,38,20,121,49,19600,0,LCAP035,2,31,99,,,0,0,0,0,55,10,227,/Game/Characters/Modular/Female/cap_433/cap_433/SkeletalMeshes/cap_433,/Game/Characters/Modular/Male/cap_433/cap_433/SkeletalMeshes/cap_433,LCAP035,Mighty Helm,"A lightweight, yet stout helm which efficiently protects its wearer from great impact."
cap_434,434,121,40,21,121,52,19600,0,LCAP035,2,31,102,,,0,0,0,0,58,10,227,/Game/Characters/Modular/Female/cap_434/cap_434/SkeletalMeshes/cap_434,/Game/Characters/Modular/Male/cap_434/cap_434/SkeletalMeshes/cap_434,LCAP035,Mighty Helm,"A lightweight, yet stout helm which efficiently protects its wearer from great impact."
cap_435,435,121,32,15,122,38,29250,0,LCAP036,4,31,107,,,0,0,0,0,43,10,227,/Game/Characters/Modular/Female/cap_435/cap_435/SkeletalMeshes/cap_435,/Game/Characters/Modular/Male/cap_435/cap_435/SkeletalMeshes/cap_435,LCAP036,Kurash Helm,"A powerful, ornate helm which intimidates opponents."
cap_436,436,121,33,15,122,38,29250,0,LCAP036,4,31,109,,,0,0,0,0,43,10,227,/Game/Characters/Modular/Female/cap_436/cap_436/SkeletalMeshes/cap_436,/Game/Characters/Modular/Male/cap_436/cap_436/SkeletalMeshes/cap_436,LCAP036,Kurash Helm,"A powerful, ornate helm which intimidates opponents."
cap_437,437,121,35,17,122,38,29250,0,LCAP036,4,31,112,,,0,0,0,0,43,10,227,/Game/Characters/Modular/Female/cap_437/cap_437/SkeletalMeshes/cap_437,/Game/Characters/Modular/Male/cap_437/cap_437/SkeletalMeshes/cap_437,LCAP036,Kurash Helm,"A powerful, ornate helm which intimidates opponents."
cap_438,438,121,37,19,122,44,29250,0,LCAP036,4,31,106,,,0,0,0,0,47,10,227,/Game/Characters/Modular/Female/cap_438/cap_438/SkeletalMeshes/cap_438,/Game/Characters/Modular/Male/cap_438/cap_438/SkeletalMeshes/cap_438,LCAP036,Kurash Helm,"A powerful, ornate helm which intimidates opponents."
cap_439,439,121,40,20,122,48,29250,0,LCAP036,4,31,110,,,0,0,0,0,51,10,227,/Game/Characters/Modular/Female/cap_439/cap_439/SkeletalMeshes/cap_439,/Game/Characters/Modular/Male/cap_439/cap_439/SkeletalMeshes/cap_439,LCAP036,Kurash Helm,"A powerful, ornate helm which intimidates opponents."
cap_440,440,121,43,23,122,53,29250,0,LCAP036,4,31,115,,,0,0,0,0,57,10,227,/Game/Characters/Modular/Female/cap_440/cap_440/SkeletalMeshes/cap_440,/Game/Characters/Modular/Male/cap_440/cap_440/SkeletalMeshes/cap_440,LCAP036,Kurash Helm,"A powerful, ornate helm which intimidates opponents."
cap_441,441,121,45,24,122,56,29250,0,LCAP036,4,31,118,,,0,0,0,0,60,10,227,/Game/Characters/Modular/Female/cap_441/cap_441/SkeletalMeshes/cap_441,/Game/Characters/Modular/Male/cap_441/cap_441/SkeletalMeshes/cap_441,LCAP036,Kurash Helm,"A powerful, ornate helm which intimidates opponents."
cap_442,442,121,37,17,123,42,44500,0,LCAP037,4,31,122,,,0,0,0,0,44,10,227,/Game/Characters/Modular/Female/cap_442/cap_442/SkeletalMeshes/cap_442,/Game/Characters/Modular/Male/cap_442/cap_442/SkeletalMeshes/cap_442,LCAP037,Plate Helm,"The best helm: beautifully designed, and has great defense."
cap_443,443,121,38,18,123,42,44500,0,LCAP037,4,31,124,,,0,0,0,0,44,10,227,/Game/Characters/Modular/Female/cap_443/cap_443/SkeletalMeshes/cap_443,/Game/Characters/Modular/Male/cap_443/cap_443/SkeletalMeshes/cap_443,LCAP037,Plate Helm,"The best helm: beautifully designed, and has great defense."
cap_444,444,121,40,20,123,42,44500,0,LCAP037,4,31,127,,,0,0,0,0,45,10,227,/Game/Characters/Modular/Female/cap_444/cap_444/SkeletalMeshes/cap_444,/Game/Characters/Modular/Male/cap_444/cap_444/SkeletalMeshes/cap_444,LCAP037,Plate Helm,"The best helm: beautifully designed, and has great defense."
cap_445,445,121,42,22,123,47,44500,0,LCAP037,4,31,121,,,0,0,0,0,47,10,227,/Game/Characters/Modular/Female/cap_445/cap_445/SkeletalMeshes/cap_445,/Game/Characters/Modular/Male/cap_445/cap_445/SkeletalMeshes/cap_445,LCAP037,Plate Helm,"The best helm: beautifully designed, and has great defense."
cap_446,446,121,43,23,123,49,44500,0,LCAP037,4,31,123,,,0,0,0,0,49,10,227,/Game/Characters/Modular/Female/cap_446/cap_446/SkeletalMeshes/cap_446,/Game/Characters/Modular/Male/cap_446/cap_446/SkeletalMeshes/cap_446,LCAP037,Plate Helm,"The best helm: beautifully designed, and has great defense."
cap_447,447,121,46,24,123,52,44500,0,LCAP037,4,31,126,,,0,0,0,0,53,10,227,/Game/Characters/Modular/Female/cap_447/cap_447/SkeletalMeshes/cap_447,/Game/Characters/Modular/Male/cap_447/cap_447/SkeletalMeshes/cap_447,LCAP037,Plate Helm,"The best helm: beautifully designed, and has great defense."
cap_448,448,121,48,25,123,55,44500,0,LCAP037,4,31,129,,,0,0,0,0,56,10,227,/Game/Characters/Modular/Female/cap_448/cap_448/SkeletalMeshes/cap_448,/Game/Characters/Modular/Male/cap_448/cap_448/SkeletalMeshes/cap_448,LCAP037,Plate Helm,"The best helm: beautifully designed, and has great defense."
cap_449,449,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_449/cap_449/SkeletalMeshes/cap_449,/Game/Characters/Modular/Male/cap_449/cap_449/SkeletalMeshes/cap_449,,,
cap_450,450,121,155,113,5439,99,100000,0,LCAP450,0,,,,,20,40,10,30,125,2,243,/Game/Characters/Modular/Female/cap_450/cap_450/SkeletalMeshes/cap_450,/Game/Characters/Modular/Male/cap_450/cap_450/SkeletalMeshes/cap_450,LCAP450,Ravenlock Helmet,Ravenlock Helmet
cap_451,451,121,155,113,5440,99,100000,0,LCAP451,0,,,,,18,40,10,30,125,2,243,/Game/Characters/Modular/Female/cap_451/cap_451/SkeletalMeshes/cap_451,/Game/Characters/Modular/Male/cap_451/cap_451/SkeletalMeshes/cap_451,LCAP451,Royal Guard Helmet,Royal Guard Helmet
cap_452,452,122,137,119,5453,99,100000,0,LCAP452,3,,,,,20,40,12,30,125,2,243,/Game/Characters/Modular/Female/cap_452/cap_452/SkeletalMeshes/cap_452,/Game/Characters/Modular/Male/cap_452/cap_452/SkeletalMeshes/cap_452,LCAP452,Earth Fairy Bonnet,Earth Fairy Bonnet
cap_453,453,122,137,119,5452,99,100000,0,LCAP453,3,,,,,18,40,12,30,125,2,243,/Game/Characters/Modular/Female/cap_453/cap_453/SkeletalMeshes/cap_453,/Game/Characters/Modular/Male/cap_453/cap_453/SkeletalMeshes/cap_453,LCAP453,Water Fairy Bonnet,Water Fairy Bonnet
cap_454,454,122,137,119,5451,99,100000,0,LCAP454,0,,,,,20,40,12,30,125,2,243,/Game/Characters/Modular/Female/cap_454/cap_454/SkeletalMeshes/cap_454,/Game/Characters/Modular/Male/cap_454/cap_454/SkeletalMeshes/cap_454,LCAP454,Shao Monk Hat,Shao Monk Hat
cap_455,455,122,137,119,5450,99,100000,0,LCAP455,0,,,,,18,40,12,30,125,2,243,/Game/Characters/Modular/Female/cap_455/cap_455/SkeletalMeshes/cap_455,/Game/Characters/Modular/Male/cap_455/cap_455/SkeletalMeshes/cap_455,LCAP455,Tao Monk Hat,Tao Monk Hat
cap_456,456,122,137,119,5444,99,100000,0,LCAP456,3,,,,,22,50,11,30,125,2,243,/Game/Characters/Modular/Female/cap_456/cap_456/SkeletalMeshes/cap_456,/Game/Characters/Modular/Male/cap_456/cap_456/SkeletalMeshes/cap_456,LCAP456,Windweaver Hat,Windweaver Hat
cap_457,457,122,137,119,5443,99,100000,0,LCAP457,3,,,,,22,50,11,30,125,2,243,/Game/Characters/Modular/Female/cap_457/cap_457/SkeletalMeshes/cap_457,/Game/Characters/Modular/Male/cap_457/cap_457/SkeletalMeshes/cap_457,LCAP457,Sandbender Hat,Sandbender Hat
cap_458,458,122,137,119,5454,99,100000,0,LCAP458,2,,,,,20,40,12,30,125,2,243,/Game/Characters/Modular/Female/cap_458/cap_458/SkeletalMeshes/cap_458,/Game/Characters/Modular/Male/cap_458/cap_458/SkeletalMeshes/cap_458,LCAP458,Battlemage Helmet,Battlemage Helmet
cap_459,459,122,137,119,5455,99,100000,0,LCAP459,2,,,,,18,40,12,30,125,2,243,/Game/Characters/Modular/Female/cap_459/cap_459/SkeletalMeshes/cap_459,/Game/Characters/Modular/Male/cap_459/cap_459/SkeletalMeshes/cap_459,LCAP459,Battlecleric Helmet,Battlecleric Helmet
cap_460,460,123,148,119,5435,99,100000,0,LCAP460,3,,,,,20,40,11,30,125,2,243,/Game/Characters/Modular/Female/cap_460/cap_460/SkeletalMeshes/cap_460,/Game/Characters/Modular/Male/cap_460/cap_460/SkeletalMeshes/cap_460,LCAP460,Niteshade Helmet,Niteshade Helmet
cap_461,461,123,148,119,5445,99,100000,0,LCAP461,3,,,,,18,40,11,30,125,2,243,/Game/Characters/Modular/Female/cap_461/cap_461/SkeletalMeshes/cap_461,/Game/Characters/Modular/Male/cap_461/cap_461/SkeletalMeshes/cap_461,LCAP461,Poisonshade Helmet,Poisonshade Helmet
cap_462,462,121,155,113,5442,99,100000,0,LCAP462,4,,,,,20,40,10,30,125,2,243,/Game/Characters/Modular/Female/cap_462/cap_462/SkeletalMeshes/cap_462,/Game/Characters/Modular/Male/cap_462/cap_462/SkeletalMeshes/cap_462,LCAP462,Mithril Helmet,Mithril Helmet
cap_463,463,121,155,113,5441,99,100000,0,LCAP463,4,,,,,18,40,10,30,125,2,243,/Game/Characters/Modular/Female/cap_463/cap_463/SkeletalMeshes/cap_463,/Game/Characters/Modular/Male/cap_463/cap_463/SkeletalMeshes/cap_463,LCAP463,Adamantium Helmet,Adamantium Helmet
cap_464,464,123,148,119,5449,99,100000,0,LCAP464,2,,,,,20,40,11,30,125,2,243,/Game/Characters/Modular/Female/cap_464/cap_464/SkeletalMeshes/cap_464,/Game/Characters/Modular/Male/cap_464/cap_464/SkeletalMeshes/cap_464,LCAP464,Mysthowl Helmet,Mysthowl Helmet
cap_465,465,123,148,119,5448,99,100000,0,LCAP465,2,,,,,18,40,11,30,125,2,243,/Game/Characters/Modular/Female/cap_465/cap_465/SkeletalMeshes/cap_465,/Game/Characters/Modular/Male/cap_465/cap_465/SkeletalMeshes/cap_465,LCAP465,Nighthowl Helmet,Nighthowl Helmet
cap_466,466,121,155,113,5462,99,100000,0,LCAP466,2,,,,,20,40,10,30,125,2,243,/Game/Characters/Modular/Female/cap_466/cap_466/SkeletalMeshes/cap_466,/Game/Characters/Modular/Male/cap_466/cap_466/SkeletalMeshes/cap_466,LCAP466,Ironking Helmet,Ironking Helmet
cap_467,467,121,155,113,5461,99,100000,0,LCAP467,2,,,,,18,40,10,30,125,2,243,/Game/Characters/Modular/Female/cap_467/cap_467/SkeletalMeshes/cap_467,/Game/Characters/Modular/Male/cap_467/cap_467/SkeletalMeshes/cap_467,LCAP467,Skyking Helmet,Skyking Helmet
cap_468,468,122,137,119,5460,99,100000,0,LCAP468,3,,,,,20,40,12,30,125,2,243,/Game/Characters/Modular/Female/cap_468/cap_468/SkeletalMeshes/cap_468,/Game/Characters/Modular/Male/cap_468/cap_468/SkeletalMeshes/cap_468,LCAP468,Jeastral Hat,Jeastral Hat
cap_469,469,122,137,119,5458,99,100000,0,LCAP469,3,,,,,18,40,12,30,125,2,243,/Game/Characters/Modular/Female/cap_469/cap_469/SkeletalMeshes/cap_469,/Game/Characters/Modular/Male/cap_469/cap_469/SkeletalMeshes/cap_469,LCAP469,Witchdoctor Hat,Witchdoctor Hat
cap_470,470,122,137,119,5456,99,100000,0,LCAP470,3,,,,,20,40,12,30,125,2,243,/Game/Characters/Modular/Female/cap_470/cap_470/SkeletalMeshes/cap_470,/Game/Characters/Modular/Male/cap_470/cap_470/SkeletalMeshes/cap_470,LCAP470,Kao Monk Hat,Kao Monk Hat
cap_471,471,122,137,119,5457,99,100000,0,LCAP471,3,,,,,18,40,12,30,125,2,243,/Game/Characters/Modular/Female/cap_471/cap_471/SkeletalMeshes/cap_471,/Game/Characters/Modular/Male/cap_471/cap_471/SkeletalMeshes/cap_471,LCAP471,Zho Monk Hat,Zho Monk Hat
cap_472,472,121,155,113,5463,99,100000,0,LCAP472,3,,,,,20,40,10,30,125,2,243,/Game/Characters/Modular/Female/cap_472/cap_472/SkeletalMeshes/cap_472,/Game/Characters/Modular/Male/cap_472/cap_472/SkeletalMeshes/cap_472,LCAP472,Yojimbo Hat,Yojimbo Hat
cap_473,473,121,155,113,5464,99,100000,0,LCAP473,3,,,,,18,40,10,30,125,2,243,/Game/Characters/Modular/Female/cap_473/cap_473/SkeletalMeshes/cap_473,/Game/Characters/Modular/Male/cap_473/cap_473/SkeletalMeshes/cap_473,LCAP473,Zenmari Hat,Zenmari Hat
cap_474,474,122,137,119,5475,99,100000,0,LCAP474,2,,,,,20,40,12,30,125,2,243,/Game/Characters/Modular/Female/cap_474/cap_474/SkeletalMeshes/cap_474,/Game/Characters/Modular/Male/cap_474/cap_474/SkeletalMeshes/cap_474,LCAP474,Dress Hat,Dress Hat
cap_475,475,123,148,119,5469,99,100000,0,LCAP475,0,,,,,18,40,11,30,125,2,243,/Game/Characters/Modular/Female/cap_475/cap_475/SkeletalMeshes/cap_475,/Game/Characters/Modular/Male/cap_475/cap_475/SkeletalMeshes/cap_475,LCAP475,Kitsune Hat,Kitsune Hat
cap_476,476,121,155,113,5586,99,100000,0,LCAP476,2,,,,,20,40,10,30,125,2,243,/Game/Characters/Modular/Female/cap_476/cap_476/SkeletalMeshes/cap_476,/Game/Characters/Modular/Male/cap_476/cap_476/SkeletalMeshes/cap_476,LCAP476,Flight Attendant Hat,Flight Attendant Hat
cap_477,477,123,148,119,5474,99,100000,0,LCAP477,2,,,,,18,40,13,30,125,2,243,/Game/Characters/Modular/Female/cap_477/cap_477/SkeletalMeshes/cap_477,/Game/Characters/Modular/Male/cap_477/cap_477/SkeletalMeshes/cap_477,LCAP477,Wish Police Hat,Wish Police Hat
cap_478,478,123,148,119,5544,99,100000,0,LCAP478,0,,,,,18,40,13,30,125,2,243,/Game/Characters/Modular/Female/cap_478/cap_478/SkeletalMeshes/cap_478,/Game/Characters/Modular/Male/cap_478/cap_478/SkeletalMeshes/cap_478,LCAP478,Bandit Cat Hat,Bandit Cat Hat
cap_479,479,121,155,113,5636,99,100000,0,LCAP479,0,,,,,20,40,10,30,125,2,243,/Game/Characters/Modular/Female/cap_479/cap_479/SkeletalMeshes/cap_479,/Game/Characters/Modular/Male/cap_479/cap_479/SkeletalMeshes/cap_479,LCAP479,Tigra Hat,Tigra Hat
cap_480,480,123,148,119,5473,99,100000,0,LCAP480,4,,,,,18,40,13,30,125,2,243,/Game/Characters/Modular/Female/cap_480/cap_480/SkeletalMeshes/cap_480,/Game/Characters/Modular/Male/cap_480/cap_480/SkeletalMeshes/cap_480,LCAP480,Flame Racer Helmet,Flame Racer Helmet
cap_481,481,123,148,119,5947,99,100000,0,LCAP481,0,,,,,18,40,13,30,125,2,243,/Game/Characters/Modular/Female/cap_481/cap_481/SkeletalMeshes/cap_481,/Game/Characters/Modular/Male/cap_481/cap_481/SkeletalMeshes/cap_481,LCAP481,Tropical Summer Shades,Tropical Summer Shades
cap_482,482,121,155,113,5635,99,100000,0,LCAP482,0,,,,,20,40,10,30,125,2,243,/Game/Characters/Modular/Female/cap_482/cap_482/SkeletalMeshes/cap_482,/Game/Characters/Modular/Male/cap_482/cap_482/SkeletalMeshes/cap_482,LCAP482,Tapdance Hat,Tapdance Hat
cap_483,483,123,148,119,5562,99,100000,0,LCAP483,0,,,,,20,40,11,30,125,2,243,/Game/Characters/Modular/Female/cap_483/cap_483/SkeletalMeshes/cap_483,/Game/Characters/Modular/Male/cap_483/cap_483/SkeletalMeshes/cap_483,LCAP483,Dracula Hat,Dracula Hat
cap_484,484,123,148,119,5631,99,100000,0,LCAP484,2,,,,,18,40,13,30,125,2,243,/Game/Characters/Modular/Female/cap_484/cap_484/SkeletalMeshes/cap_484,/Game/Characters/Modular/Male/cap_484/cap_484/SkeletalMeshes/cap_484,LCAP484,Silly Santa Hat,Silly Santa Hat
cap_485,485,123,148,119,5618,99,100000,0,LCAP485,0,,,,,19,40,13,30,125,2,243,/Game/Characters/Modular/Female/cap_485/cap_485/SkeletalMeshes/cap_485,/Game/Characters/Modular/Male/cap_485/cap_485/SkeletalMeshes/cap_485,LCAP485,Outrageous Pink Hat,Outrageous Pink Hat
